DATE,WIND,IND,RAIN,IND.1,T.MAX,IND.2,T.MIN,T.MIN.G,Month
1972-03-24,6.04,-0.332825031126971,-0.47002077082355687,-0.3158328400115896,0.4357246499583352,-0.3951665103279866,-0.0071172326950116336,-0.22959313585387256,3
1972-03-25,9.46,-0.332825031126971,-0.04087929774053612,-0.3158328400115896,-0.2743594344185061,-0.3951665103279866,-0.5530027209210742,-0.9667946643580876,3
1972-03-26,15.63,-0.332825031126971,0.5649674877884343,-0.3158328400115896,-0.7262311244764958,-0.3951665103279866,-1.0761429804710507,-0.83778439686985,3
1972-03-27,22.92,-0.332825031126971,1.4989812821455972,-0.3158328400115896,-1.070514316901631,-0.3951665103279866,-0.6894740929775899,-0.303313288704294,3
1972-03-28,16.08,-0.332825031126971,-0.39428992263243556,-0.3158328400115896,-0.7262311244764958,-0.3951665103279866,-0.9851620657667071,-0.6350539765311909,3
1972-03-29,9.54,-0.332825031126971,0.489236639597313,-0.3158328400115896,-0.5110541292107864,-0.3951665103279866,-1.0533977517949649,-0.83778439686985,3
1972-03-30,9.33,-0.332825031126971,0.7669164162980914,-0.3158328400115896,-0.05918243915279665,-0.3951665103279866,-0.09809814739935546,0.3233080105242887,3
1972-03-31,8.54,-0.332825031126971,2.130071683738275,-0.3158328400115896,-0.10221783820593838,-0.3951665103279866,-0.234569519455871,-0.2848832504916887,3
1972-04-01,17.04,-0.332825031126971,-0.44477715475984975,-0.3158328400115896,1.016702537175751,-0.3951665103279866,0.26582551141801947,-0.001697141933952306,4
1972-04-02,17.33,-0.332825031126971,-0.39428992263243556,-0.3158328400115896,0.3496538518520514,-0.3951665103279866,1.4030869452223163,1.613410685406665,4
1972-04-03,14.42,-0.332825031126971,-0.36904630656872844,-0.3158328400115896,-0.6186426268436411,-0.3951665103279866,-0.12084337607544132,0.02842739912260267,4
1972-04-04,14.21,-0.332825031126971,0.7416728002343841,-0.3158328400115896,-0.4465010306310734,-0.3951665103279866,0.33406119744627744,0.6181886219259747,4
