@relation wind_data-weka.filters.unsupervised.attribute.Remove-R1

@attribute WIND {'Gentle Breeze','Light Breeze','Light Air','Moderate Breeze',Calm}
@attribute IND numeric
@attribute RAIN {Slight,Moderate,Heavy}
@attribute IND.1 numeric
@attribute T.MAX numeric
@attribute IND.2 numeric
@attribute T.MIN numeric
@attribute T.MIN.G numeric

@data
'Gentle Breeze',-0.333699,Slight,-0.310259,-1.321138,-0.389995,-0.165424,0.32142
'Gentle Breeze',-0.333699,Slight,-0.310259,-1.342532,-0.389995,-0.278493,-0.228286
'Light Breeze',-0.333699,Slight,-0.310259,-1.321138,-0.389995,-0.368948,-0.283257
'Gentle Breeze',-0.333699,Slight,-0.310259,-0.657944,-0.389995,-1.318728,-1.602551
'Light Breeze',-0.333699,Moderate,-0.310259,-0.25147,-0.389995,-0.662928,-0.393198
'Gentle Breeze',-0.333699,Slight,-0.310259,-0.37983,-0.389995,-0.165424,-0.686374
'Gentle Breeze',-0.333699,Slight,-0.310259,-0.37983,-0.389995,0.264238,-0.356551
'Gentle Breeze',3.045582,Slight,-0.310259,-0.294257,-0.389995,0.286851,0.229802
'Gentle Breeze',3.045582,Slight,-0.310259,-0.31565,-0.389995,0.558217,0.119861
'Light Breeze',3.045582,Slight,-0.310259,-0.572371,-0.389995,0.015486,-0.86961
'Light Breeze',-0.333699,Slight,-0.310259,-0.871878,-0.389995,-0.595086,-0.777992
'Light Air',-0.333699,Slight,-0.310259,-1.128598,-0.389995,-0.210652,-0.191639
'Light Air',3.045582,Slight,-0.310259,-1.000238,-0.389995,-0.074969,-0.026727
'Light Air',-0.333699,Slight,-0.310259,-1.043025,-0.389995,-1.431797,-1.602551
'Gentle Breeze',-0.333699,Slight,-0.310259,-0.764911,-0.389995,-1.341341,-0.86961
'Gentle Breeze',-0.333699,Slight,-0.310259,-0.722124,-0.389995,-0.25588,-0.686374
'Light Breeze',-0.333699,Slight,-0.310259,0.13361,-0.389995,-0.188038,-0.319904
'Gentle Breeze',-0.333699,Slight,-0.310259,0.240577,-0.389995,0.580831,-0.136668
'Moderate Breeze',-0.333699,Slight,-0.310259,-0.743518,-0.389995,0.286851,-0.063374
'Light Breeze',-0.333699,Slight,-0.310259,-1.149991,-0.389995,0.128555,-0.448168
'Gentle Breeze',-0.333699,Slight,-0.310259,-0.743518,-0.389995,-0.097583,-0.411521
'Gentle Breeze',-0.333699,Slight,-0.310259,-1.855972,-0.389995,-0.843838,-1.071169
'Gentle Breeze',-0.333699,Slight,-0.310259,-1.214171,-0.389995,-1.183045,-1.694169
'Gentle Breeze',-0.333699,Slight,-0.310259,-0.936058,-0.389995,-1.183045,-1.510933
'Gentle Breeze',-0.333699,Slight,-0.310259,-0.786304,-0.389995,-0.029742,-0.686374
'Gentle Breeze',3.045582,Slight,-0.310259,-0.786304,-0.389995,-0.007128,-0.686374
'Gentle Breeze',-0.333699,Slight,-0.310259,-1.085811,-0.389995,0.128555,-0.411521
'Gentle Breeze',-0.333699,Slight,-0.310259,-0.914664,-0.389995,-1.024748,-1.327698
'Moderate Breeze',-0.333699,Slight,-0.310259,-1.642039,-0.389995,-0.753383,-0.86961
'Light Breeze',-0.333699,Slight,-0.310259,-0.957451,-0.389995,-0.866452,-0.723021
'Gentle Breeze',3.045582,Slight,-0.310259,-0.850484,-0.389995,-0.414176,-0.118345
'Gentle Breeze',3.045582,Slight,-0.310259,-0.550977,-0.389995,-0.889066,-0.118345
'Light Breeze',3.045582,Slight,-0.310259,-0.743518,-0.389995,0.286851,0.229802
'Light Breeze',-0.333699,Slight,-0.310259,-1.043025,0.469785,-2.132824,-2.518728
'Gentle Breeze',-0.333699,Slight,-0.310259,-1.577859,-0.389995,-0.934293,-0.961227
'Gentle Breeze',-0.333699,Slight,-0.310259,-1.920152,-0.389995,-1.228272,-1.327698
'Moderate Breeze',3.045582,Slight,-0.310259,-1.920152,-0.389995,-1.409183,-1.565904
'Gentle Breeze',3.045582,Slight,-0.310259,-2.027119,0.469785,-1.680548,-1.877404
'Light Breeze',-0.333699,Slight,-0.310259,-1.363925,0.469785,-1.725776,-1.767463
'Light Air',-0.333699,Slight,-0.310259,-1.385318,-0.389995,-0.662928,-0.319904
'Light Air',-0.333699,Slight,-0.310259,-1.920152,-0.389995,-0.753383,-0.686374
'Light Breeze',-0.333699,Slight,-0.310259,-2.176873,-0.389995,-1.047362,-0.86961
'Light Breeze',-0.333699,Slight,-0.310259,-2.519166,0.469785,-1.861459,-2.188904
'Light Breeze',-0.333699,Slight,-0.310259,-1.642039,0.469785,-1.793617,-2.152257
'Light Breeze',-0.333699,Slight,-0.310259,-1.513678,-0.389995,-1.386569,-1.23608
'Gentle Breeze',-0.333699,Slight,-0.310259,-1.235565,-0.389995,-1.137817,-1.382669
'Gentle Breeze',-0.333699,Slight,-0.310259,-0.871878,-0.389995,-1.228272,-1.785786
'Gentle Breeze',-0.333699,Slight,-0.310259,-0.893271,-0.389995,-0.934293,-1.052845
'Gentle Breeze',-0.333699,Slight,-0.310259,-0.508191,-0.389995,-0.956907,-1.23608
'Gentle Breeze',3.045582,Slight,-0.310259,-1.278352,-0.389995,-1.115204,-1.419316
'Light Breeze',-0.333699,Slight,-0.310259,-1.620645,0.469785,-1.499638,-1.969022
'Gentle Breeze',-0.333699,Slight,-0.310259,-1.791792,-0.389995,-1.45441,-1.510933
'Gentle Breeze',-0.333699,Slight,-0.310259,-1.085811,-0.389995,-1.115204,-1.419316
'Gentle Breeze',3.045582,Slight,-0.310259,-1.684825,-0.389995,-1.341341,-1.052845
'Light Breeze',-0.333699,Slight,-0.310259,-1.256958,0.469785,-1.74839,-2.243875
'Light Breeze',-0.333699,Slight,-0.310259,-0.743518,0.469785,-1.951914,-2.335492
'Moderate Breeze',-0.333699,Slight,-0.310259,-0.722124,-0.389995,-0.866452,-1.364345
'Gentle Breeze',-0.333699,Slight,-0.310259,-1.214171,-0.389995,-1.115204,-1.144463
'Light Breeze',-0.333699,Moderate,-0.310259,-0.807698,-0.389995,-1.2735,-1.071169
'Light Breeze',-0.333699,Slight,-0.310259,-0.657944,-0.389995,-0.391562,-0.484816
'Gentle Breeze',-0.333699,Slight,-0.310259,-1.064418,-0.389995,-0.549859,-1.034522
'Light Breeze',-0.333699,Slight,-0.310259,-1.107205,-0.389995,-0.934293,-1.272727
'Light Breeze',-0.333699,Slight,-0.310259,-1.363925,-0.389995,-0.775997,-1.052845
'Light Breeze',-0.333699,Slight,-0.310259,-1.599252,-0.389995,-0.527245,-1.052845
'Gentle Breeze',-0.333699,Slight,-0.310259,-2.091299,-0.389995,-1.341341,-1.327698
'Light Breeze',-0.333699,Slight,-0.310259,-2.262446,0.469785,-1.725776,-1.969022
'Light Breeze',-0.333699,Slight,-0.310259,-2.390806,0.469785,-2.539872,-1.400992
'Light Breeze',-0.333699,Slight,-0.310259,-2.54056,0.469785,-2.178052,-1.785786
'Light Breeze',3.045582,Slight,-0.310259,-2.305233,0.469785,-2.652941,-2.976816
'Light Breeze',3.045582,Slight,-0.310259,-1.813186,0.469785,-2.472031,-2.518728
'Gentle Breeze',-0.333699,Slight,-0.310259,-2.091299,0.469785,-2.245893,-2.152257
'Gentle Breeze',3.045582,Slight,-0.310259,-2.112693,-0.389995,-1.047362,-1.23608
'Gentle Breeze',3.045582,Slight,-0.310259,-1.941546,-0.389995,-1.002135,-1.419316
'Gentle Breeze',-0.333699,Slight,-0.310259,-1.855972,0.469785,-1.567479,-1.400992
'Light Breeze',-0.333699,Slight,-0.310259,-1.321138,-0.389995,-1.431797,-1.217757
'Gentle Breeze',-0.333699,Slight,-0.310259,-0.722124,-0.389995,-0.708155,-0.723021
'Gentle Breeze',-0.333699,Slight,-0.310259,-0.679337,-0.389995,0.015486,0.064891
'Gentle Breeze',-0.333699,Slight,-0.310259,-0.016143,-0.389995,0.173783,-0.319904
'Light Breeze',-0.333699,Slight,-0.310259,-0.914664,-0.389995,0.060714,-0.503139
'Light Air',-0.333699,Slight,-0.310259,-0.722124,-0.389995,-0.301107,-0.997874
'Light Breeze',-0.333699,Slight,-0.310259,-0.208684,-0.389995,-1.002135,-1.602551
'Light Breeze',-0.333699,Moderate,-0.310259,-0.422617,-0.389995,-0.301107,-1.382669
'Gentle Breeze',-0.333699,Slight,-0.310259,-0.722124,-0.389995,0.105941,-0.008404
'Light Breeze',-0.333699,Slight,-0.310259,-0.593764,-0.389995,0.083327,-0.539786
'Light Air',3.045582,Slight,-0.310259,-0.764911,-0.389995,-1.228272,-1.694169
'Light Air',3.045582,Slight,-0.310259,-0.893271,0.469785,-1.635321,-2.152257
'Light Breeze',3.045582,Slight,-0.310259,-0.957451,0.469785,-2.178052,-2.42711
'Light Breeze',3.045582,Slight,-0.310259,-0.422617,-0.389995,-1.002135,-1.694169
'Gentle Breeze',-0.333699,Slight,-0.310259,-0.572371,-0.389995,0.309465,-0.319904
'Light Breeze',3.045582,Slight,-0.310259,0.112217,-0.389995,0.39992,0.229802
'Light Air',-0.333699,Slight,-0.310259,-0.080323,-0.389995,-0.504631,-1.364345
'Light Air',3.045582,Slight,-0.310259,0.475904,-0.389995,0.105941,-0.814639
'Light Air',-0.333699,Slight,-0.310259,-0.593764,-0.389995,0.015486,-0.631404
'Gentle Breeze',-0.333699,Slight,-0.310259,-0.508191,-0.389995,-0.323721,-1.052845
'Gentle Breeze',-0.333699,Slight,-0.310259,-0.508191,-0.389995,-0.662928,-1.052845
'Moderate Breeze',-0.333699,Slight,-0.310259,-0.807698,-0.389995,-0.142811,-0.191639
'Gentle Breeze',-0.333699,Slight,-0.310259,-0.786304,-0.389995,-0.527245,-0.961227
'Light Breeze',-0.333699,Slight,-0.310259,-1.470892,0.469785,-1.703162,-2.152257
'Light Breeze',-0.333699,Slight,-0.310259,-1.385318,0.469785,-1.477024,-1.785786
'Light Breeze',-0.333699,Slight,-0.310259,-0.508191,0.469785,-2.064983,-2.390463
'Gentle Breeze',-0.333699,Slight,-0.310259,-0.294257,-0.389995,-0.549859,-0.92458
'Gentle Breeze',-0.333699,Slight,-0.310259,-0.829091,-0.389995,-0.79861,-1.144463
'Gentle Breeze',-0.333699,Slight,-0.310259,-0.550977,-0.389995,-1.250886,-1.565904
'Gentle Breeze',-0.333699,Slight,-0.310259,-0.25147,-0.389995,-1.183045,-0.631404
'Moderate Breeze',-0.333699,Slight,-0.310259,-1.021631,-0.389995,-1.115204,-1.327698
'Gentle Breeze',-0.333699,Slight,-0.310259,-0.679337,-0.389995,-0.889066,-1.382669
'Gentle Breeze',-0.333699,Slight,-0.310259,-1.085811,-0.389995,-0.911679,-0.961227
'Gentle Breeze',-0.333699,Slight,-0.310259,-0.486797,-0.389995,-1.183045,-1.419316
'Moderate Breeze',-0.333699,Slight,-0.310259,-0.18729,-0.389995,-0.188038,-0.118345
'Gentle Breeze',-0.333699,Slight,-0.310259,-0.25147,-0.389995,0.21901,-0.411521
'Moderate Breeze',-0.333699,Slight,-0.310259,-0.657944,-0.389995,-0.120197,-0.576433
'Gentle Breeze',-0.333699,Slight,-0.310259,-0.31565,-0.389995,-0.572473,-1.23608
'Gentle Breeze',-0.333699,Slight,-0.310259,-0.936058,-0.389995,-0.188038,-1.016198
'Light Air',3.045582,Slight,-0.310259,-0.679337,-0.389995,-0.572473,-1.052845
'Light Air',-0.333699,Slight,-0.310259,-0.615157,-0.389995,-0.210652,-0.961227
'Light Breeze',3.045582,Slight,-0.310259,-0.829091,-0.389995,-0.346335,-0.649727
'Light Breeze',3.045582,Slight,-0.310259,-0.893271,-0.389995,-0.210652,-1.23608
'Light Breeze',3.045582,Slight,-0.310259,-0.850484,-0.389995,-0.368948,-1.510933
'Light Breeze',3.045582,Slight,-0.310259,-0.743518,-0.389995,-0.79861,-1.547581
'Light Breeze',-0.333699,Slight,-0.310259,-1.043025,-0.389995,-1.002135,-1.400992
'Light Air',-0.333699,Slight,-0.310259,-0.893271,-0.389995,-0.549859,-1.364345
'Light Breeze',-0.333699,Slight,-0.310259,-0.508191,-0.389995,-0.595086,-1.346022
'Gentle Breeze',-0.333699,Slight,-0.310259,-1.898759,0.469785,-1.906686,-1.987345
'Light Breeze',-0.333699,Slight,-0.310259,-1.043025,0.469785,-1.657935,-1.914051
'Light Breeze',-0.333699,Slight,-0.310259,-0.936058,-0.389995,-0.640314,-0.997874
'Gentle Breeze',-0.333699,Slight,-0.310259,-0.444011,-0.389995,-0.843838,-0.668051
'Light Breeze',3.045582,Slight,-0.310259,-0.550977,0.469785,-1.635321,-2.023992
'Light Air',3.045582,Slight,-0.310259,-0.636551,0.469785,-1.522252,-1.639198
'Light Breeze',3.045582,Slight,-0.310259,0.090823,-0.389995,-0.029742,-0.228286
'Gentle Breeze',-0.333699,Slight,-0.310259,-0.743518,-0.389995,-0.210652,-1.144463
'Light Breeze',-0.333699,Slight,-0.310259,-0.786304,-0.389995,-0.233266,-0.264933
'Gentle Breeze',-0.333699,Slight,-0.310259,-0.722124,-0.389995,-0.188038,-0.86961
'Gentle Breeze',-0.333699,Slight,-0.310259,-0.444011,-0.389995,0.151169,-0.906257
'Light Breeze',-0.333699,Slight,-0.310259,-0.144503,-0.389995,-0.029742,-0.173315
'Light Breeze',3.045582,Slight,-0.310259,-0.508191,-0.389995,-0.889066,-1.052845
'Light Breeze',-0.333699,Slight,-0.310259,0.13361,-0.389995,-0.323721,-1.23608
'Light Breeze',3.045582,Slight,-0.310259,0.176397,-0.389995,-0.323721,-1.327698
'Gentle Breeze',-0.333699,Slight,-0.310259,-1.128598,-0.389995,-0.097583,-0.686374
'Light Breeze',-0.333699,Slight,-0.310259,-0.850484,-0.389995,-0.323721,-0.411521
'Light Breeze',3.045582,Slight,-0.310259,-0.893271,-0.389995,-1.228272,-1.969022
'Light Air',3.045582,Slight,-0.310259,-0.593764,0.469785,-1.680548,-2.37214
'Light Breeze',-0.333699,Slight,-0.310259,-0.422617,-0.389995,-0.730769,-0.521463
'Gentle Breeze',-0.333699,Slight,-0.310259,-1.171385,-0.389995,-0.074969,-0.503139
'Gentle Breeze',-0.333699,Slight,-0.310259,-1.214171,-0.389995,-0.052355,0.046567
'Light Breeze',-0.333699,Slight,-0.310259,-0.893271,-0.389995,-0.052355,-0.081698
'Light Air',-0.333699,Slight,-0.310259,-0.550977,-0.389995,-0.301107,-0.961227
'Light Breeze',-0.333699,Slight,-0.310259,-0.016143,-0.389995,-1.002135,-1.419316
'Light Breeze',-0.333699,Slight,-0.310259,0.604264,-0.389995,-0.79861,-1.400992
'Light Breeze',-0.333699,Slight,-0.310259,-0.272864,-0.389995,-0.504631,-0.832963
'Light Air',-0.333699,Slight,-0.310259,-0.037537,-0.389995,0.060714,-0.319904
'Light Breeze',-0.333699,Slight,-0.310259,-0.25147,-0.389995,0.332079,0.266449
'Light Air',-0.333699,Slight,-0.310259,0.540084,-0.389995,0.422534,-0.448168
'Light Breeze',3.045582,Slight,-0.310259,1.438605,-0.389995,-0.029742,-1.052845
'Light Breeze',-0.333699,Slight,-0.310259,1.160491,-0.389995,-0.029742,0.962744
'Gentle Breeze',-0.333699,Slight,-0.310259,-0.18729,-0.389995,-0.278493,-0.814639
'Light Breeze',-0.333699,Slight,-0.310259,0.026643,-0.389995,0.21901,-0.136668
'Light Air',-0.333699,Slight,-0.310259,-0.18729,-0.389995,0.151169,-0.045051
'Light Air',3.045582,Slight,-0.310259,-0.12311,-0.389995,0.128555,-0.319904
'Light Air',3.045582,Slight,-0.310259,-0.037537,-0.389995,-0.278493,-1.419316
'Light Air',-0.333699,Slight,-0.310259,0.561477,-0.389995,-0.662928,-1.455963
'Light Air',-0.333699,Slight,-0.310259,0.668444,-0.389995,0.490376,0.413038
'Light Air',-0.333699,Slight,-0.310259,0.112217,-0.389995,-0.368948,-1.327698
'Light Air',-0.333699,Slight,-0.310259,0.347544,-0.389995,-0.775997,-0.961227
'Light Air',-0.333699,Slight,-0.310259,0.540084,-0.389995,-0.210652,-1.419316
'Light Air',3.045582,Slight,-0.310259,0.582871,-0.389995,-0.346335,-0.001707
'Light Breeze',-0.333699,Slight,-0.310259,1.374425,-0.389995,0.603445,-0.228286
'Light Breeze',3.045582,Slight,-0.310259,0.732624,-0.389995,0.354693,-0.228286
'Light Air',-0.333699,Slight,-0.310259,0.604264,-0.389995,0.490376,-0.356551
Calm,-0.333699,Slight,-0.310259,0.989345,-0.389995,0.942651,1.145979
'Light Air',-0.333699,Slight,-0.310259,1.203278,-0.389995,1.779362,1.20095
'Light Air',-0.333699,Slight,-0.310259,1.459999,-0.389995,0.761741,-0.448168
'Light Air',-0.333699,Slight,-0.310259,1.738112,-0.389995,0.512989,-0.576433
'Light Air',-0.333699,Slight,-0.310259,1.395818,-0.389995,1.236631,0.046567
'Light Air',-0.333699,Slight,-0.310259,1.952046,-0.389995,1.372313,-0.001707
'Light Breeze',-0.333699,Slight,-0.310259,2.187373,-0.389995,1.71152,0.706214
'Light Air',-0.333699,Slight,-0.310259,1.032131,-0.389995,1.327086,-0.081698
'Light Air',-0.333699,Slight,-0.310259,1.310245,-0.389995,1.033107,0.193155
'Light Breeze',-0.333699,Slight,-0.310259,1.417212,-0.389995,1.485382,0.229802
'Gentle Breeze',3.045582,Slight,-0.310259,1.074918,-0.389995,1.259244,0.32142
'Light Breeze',-0.333699,Slight,-0.310259,1.160491,-0.389995,1.033107,0.394714
'Light Breeze',-0.333699,Slight,-0.310259,0.240577,-0.389995,1.033107,0.413038
'Light Breeze',-0.333699,Slight,-0.310259,0.561477,-0.389995,0.241624,-0.484816
'Light Breeze',-0.333699,Slight,-0.310259,0.561477,-0.389995,0.580831,0.229802
'Light Breeze',-0.333699,Slight,-0.310259,0.946558,-0.389995,0.490376,0.559626
'Light Breeze',-0.333699,Slight,-0.310259,0.882378,-0.389995,0.196396,0.522979
'Light Breeze',-0.333699,Slight,-0.310259,0.561477,-0.389995,0.829582,1.25592
'Light Breeze',-0.333699,Slight,-0.310259,0.604264,-0.389995,-0.233266,-0.136668
'Light Air',-0.333699,Slight,-0.310259,0.497297,-0.389995,0.920038,0.779508
'Light Air',-0.333699,Slight,-0.310259,-0.12311,-0.389995,0.806969,0.779508
'Gentle Breeze',-0.333699,Slight,-0.310259,0.818198,-0.389995,0.739127,1.145979
'Gentle Breeze',-0.333699,Slight,-0.310259,1.288852,-0.389995,0.784355,0.816155
'Light Air',3.045582,Slight,-0.310259,2.101799,-0.389995,0.354693,-0.228286
'Light Breeze',3.045582,Slight,-0.310259,1.032131,-0.389995,0.716513,0.596273
'Light Air',-0.333699,Slight,-0.310259,0.518691,-0.389995,0.286851,-0.045051
'Light Air',-0.333699,Slight,-0.310259,0.390331,-0.389995,1.010493,1.439156
'Light Breeze',-0.333699,Slight,-0.310259,0.283364,-0.389995,0.39992,0.962744
'Light Breeze',-0.333699,Slight,-0.310259,-0.144503,-0.389995,-0.301107,-0.30158
'Gentle Breeze',-0.333699,Slight,-0.310259,0.454511,-0.389995,-0.052355,-0.045051
'Light Breeze',-0.333699,Slight,-0.310259,0.26197,-0.389995,0.535603,0.229802
'Light Breeze',-0.333699,Slight,-0.310259,0.240577,-0.389995,0.21901,0.138185
'Light Breeze',3.045582,Slight,-0.310259,0.882378,-0.389995,0.558217,0.413038
'Gentle Breeze',-0.333699,Slight,-0.310259,1.310245,-0.389995,0.942651,1.51245
'Light Breeze',-0.333699,Slight,-0.310259,0.882378,-0.389995,1.123562,1.182626
'Light Breeze',0.511121,Slight,-0.310259,1.053525,-0.389995,0.784355,0.871126
'Gentle Breeze',-0.333699,Slight,-0.310259,0.967951,-0.389995,1.05572,1.347538
'Gentle Breeze',-0.333699,Slight,-0.310259,0.732624,-0.389995,1.53061,1.87892
'Gentle Breeze',-0.333699,Slight,-0.310259,0.19779,-0.389995,0.580831,0.742861
'Gentle Breeze',-0.333699,Slight,-0.310259,-0.080323,-0.389995,0.739127,1.017714
'Gentle Breeze',-0.333699,Slight,-0.310259,0.454511,-0.389995,0.580831,1.182626
'Gentle Breeze',-0.333699,Slight,-0.310259,1.010738,-0.389995,0.535603,0.413038
'Gentle Breeze',-0.333699,Slight,-0.310259,1.459999,-0.389995,0.196396,0.229802
'Gentle Breeze',-0.333699,Slight,-0.310259,0.454511,-0.389995,1.214017,1.420832
'Light Air',-0.333699,Slight,-0.310259,0.967951,-0.389995,1.417541,1.292567
'Light Air',-0.333699,Slight,-0.310259,0.497297,-0.389995,1.621065,2.062156
'Light Air',-0.333699,Slight,-0.310259,0.946558,-0.389995,0.920038,0.761185
'Light Air',-0.333699,Slight,-0.310259,1.417212,-0.389995,0.286851,0.32142
Calm,-0.333699,Slight,-0.310259,1.524179,-0.389995,0.377307,0.32142
'Light Air',-0.333699,Slight,-0.310259,1.909259,-0.389995,1.259244,0.761185
'Light Air',-0.333699,Slight,-0.310259,0.882378,-0.389995,0.920038,0.577949
'Light Air',-0.333699,Slight,-0.310259,0.775411,-0.389995,0.920038,0.779508
'Light Air',-0.333699,Slight,-0.310259,0.454511,-0.389995,1.146175,0.413038
'Light Breeze',-0.333699,Slight,-0.310259,1.310245,-0.389995,1.53061,0.669567
'Gentle Breeze',-0.333699,Slight,-0.310259,0.561477,-0.389995,1.327086,0.816155
'Light Breeze',-0.333699,Slight,-0.310259,0.754018,-0.389995,0.942651,0.687891
'Light Air',-0.333699,Slight,-0.310259,1.203278,-0.389995,1.05572,0.779508
'Gentle Breeze',-0.333699,Slight,-0.310259,1.267458,-0.389995,1.688906,1.420832
'Light Breeze',-0.333699,Slight,-0.310259,1.566965,-0.389995,1.869817,1.585744
'Light Breeze',-0.333699,Slight,-0.310259,1.139098,-0.389995,0.920038,0.651244
'Light Breeze',-0.333699,Slight,-0.310259,0.967951,-0.389995,0.920038,0.229802
'Light Breeze',-0.333699,Slight,-0.310259,1.588359,-0.389995,1.3497,1.640714
'Light Breeze',-0.333699,Slight,-0.310259,1.716719,-0.389995,1.960272,1.659038
'Light Breeze',-0.333699,Slight,-0.310259,1.759506,-0.389995,1.327086,1.054361
'Light Air',-0.333699,Slight,-0.310259,1.845079,-0.389995,0.920038,0.394714
'Light Air',-0.333699,Slight,-0.310259,1.716719,-0.389995,1.078334,0.797832
'Gentle Breeze',3.045582,Slight,-0.310259,1.053525,-0.389995,1.462769,1.475803
'Light Breeze',-0.333699,Moderate,-0.310259,0.32615,-0.389995,1.553224,1.56742
'Light Air',3.045582,Slight,-0.310259,1.331638,-0.389995,1.462769,1.549097
'Light Breeze',-0.333699,Slight,-0.310259,0.647051,-0.389995,1.575838,1.457479
'Light Breeze',-0.333699,Slight,-0.310259,0.903771,-0.389995,0.806969,0.468008
'Light Air',-0.333699,Heavy,-0.310259,0.647051,-0.389995,1.53061,1.494126
'Light Breeze',-0.333699,Slight,-0.310259,1.096311,-0.389995,1.259244,1.329214
'Light Breeze',3.045582,Slight,-0.310259,0.625657,-0.389995,1.100948,0.797832
'Light Breeze',-0.333699,Slight,-0.310259,0.540084,-0.389995,1.100948,1.310891
'Light Air',-0.333699,Slight,-0.310259,0.754018,-0.389995,1.05572,1.402509
'Light Air',-0.333699,Slight,-0.310259,1.096311,-0.389995,0.784355,0.394714
'Light Breeze',-0.333699,Moderate,-0.310259,1.417212,-0.389995,0.467762,0.138185
'Light Breeze',-0.333699,Slight,-0.310259,1.417212,-0.389995,1.327086,0.871126
'Light Breeze',-0.333699,Moderate,-0.310259,1.160491,-0.389995,1.146175,0.724538
'Light Breeze',-0.333699,Slight,-0.310259,1.695325,-0.389995,1.756748,1.714009
'Light Breeze',-0.333699,Slight,-0.310259,0.796804,-0.389995,1.440155,1.054361
'Light Breeze',-0.333699,Slight,-0.310259,0.946558,-0.389995,1.078334,0.88945
'Light Air',-0.333699,Slight,-0.310259,1.288852,-0.389995,0.422534,0.083214
'Light Breeze',-0.333699,Slight,-0.310259,1.096311,-0.389995,1.53061,0.779508
'Light Air',-0.333699,Slight,-0.310259,0.882378,-0.389995,2.050727,2.025509
'Light Breeze',-0.333699,Slight,-0.310259,1.417212,-0.389995,0.920038,0.559626
'Gentle Breeze',-0.333699,Slight,-0.310259,2.037619,-0.389995,1.869817,1.457479
'Light Air',3.045582,Slight,-0.310259,1.139098,-0.389995,2.163796,2.245391
'Light Air',3.045582,Slight,-0.310259,0.754018,-0.389995,1.53061,1.659038
'Light Air',3.045582,Slight,-0.310259,1.117705,-0.389995,1.440155,1.695685
'Light Air',-0.333699,Slight,-0.310259,1.374425,-0.389995,1.779362,1.732332
Calm,-0.333699,Slight,-0.310259,1.310245,-0.389995,0.852196,1.054361
'Light Air',-0.333699,Slight,-0.310259,0.454511,-0.389995,0.6939,0.413038
'Light Air',-0.333699,Slight,-0.310259,1.417212,-0.389995,1.485382,1.237597
'Light Breeze',-0.333699,Slight,-0.310259,0.818198,-0.389995,1.100948,0.63292
'Light Breeze',-0.333699,Slight,-0.310259,0.989345,-0.389995,0.965265,0.834479
'Light Breeze',3.045582,Slight,-0.310259,0.304757,-0.389995,1.168789,0.779508
'Light Breeze',-0.333699,Slight,-0.310259,0.454511,-0.389995,0.806969,0.596273
'Light Breeze',-0.333699,Slight,-0.310259,0.625657,-0.389995,0.467762,0.32142
'Light Air',-0.333699,Slight,-0.310259,1.267458,-0.389995,0.942651,0.394714
'Light Breeze',-0.333699,Slight,-0.310259,0.946558,-0.389995,0.648672,0.174832
